AÑO,CVE_ENT,ENTIDAD,CVE_MUN,MUNICIPIO,CVE_DDR,DISTRITO,CVE_CADER,CADER,CVE_CICLO,CICLE,CVE_MODALIDAD,MODALIDAD,CVE_UNIDAD,UNIDAD_MEDIDA,CVE_CULTIVO,CULTIVO,SUPERFICIE_SEMBRADA,SUPERFICIE_COSECHADA,SUPERFICIE_SINIESTRADA,VOLUMEN_PRODUCCION,RENDIMIENTO,PRECIO,VALOR_PRODUCCION
2016,16,Michoacán,49,Madero,91.0,Morelia,1.0,Morelia,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,540.0,495.0,0.0,3960.0,8.0,16578.0,65648880.0
2016,16,Michoacán,50,Maravatío,93.0,Zitácuaro,2.0,Maravatío,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,42.6,7.1,13468.55,573760.23
2016,16,Michoacán,50,Maravatío,93.0,Zitácuaro,2.0,Maravatío,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3.0,3.0,0.0,18.6,6.2,9330.06,173539.12
2016,16,Michoacán,53,Morelia,91.0,Morelia,1.0,Morelia,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,590.0,520.0,0.0,6500.0,12.5,16742.0,108823000.0
2016,16,Michoacán,53,Morelia,91.0,Morelia,1.0,Morelia,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,330.0,120.0,0.0,1092.0,9.1,16806.0,18352152.0
2016,16,Michoacán,57,Nocupétaro,92.0,Huetamo,3.0,Carácuaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.5,2.5,0.0,21.25,8.5,15234.8,323739.5
2016,16,Michoacán,58,Nuevo Parangaricutiro,86.0,Uruapan,1.0,Parangaricutiro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3440.0,3440.0,0.0,36634.0,10.65,17237.15,631465659.2
2016,16,Michoacán,58,Nuevo Parangaricutiro,86.0,Uruapan,1.0,Parangaricutiro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3125.0,3125.0,0.0,31187.5,9.98,16585.33,517254979.4
2016,16,Michoacán,61,Ocampo,93.0,Zitácuaro,4.0,Zitácuaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.5,8.5,0.0,81.6,9.6,13191.01,1076386.42
2016,16,Michoacán,61,Ocampo,93.0,Zitácuaro,4.0,Zitácuaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,61.0,61.0,0.0,484.95,7.95,12684.96,6151571.35
2016,16,Michoacán,62,Pajacuarán,88.0,Sahuayo,1.0,Venustiano Carranza,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,5.39,5.39,0.0,47.16,8.75,16678.97,786580.23
2016,16,Michoacán,66,Pátzcuaro,90.0,Pátzcuaro,1.0,Quiroga,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,256.0,219.0,0.0,2124.3,9.7,17640.45,37473607.94
2016,16,Michoacán,68,Peribán,87.0,Zamora,3.0,Reyes Los,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2003.0,1810.0,0.0,20130.6,11.12,20782.96,418373491.4
2016,16,Michoacán,68,Peribán,87.0,Zamora,3.0,Reyes Los,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,11220.0,11145.0,0.0,129282.0,11.6,16768.54,2167870388.0
2016,16,Michoacán,70,Purépero,87.0,Zamora,2.0,Tangancícuaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,448.74,448.74,0.0,3724.54,8.3,16386.53,61032286.45
2016,16,Michoacán,72,Queréndaro,91.0,Morelia,4.0,Queréndaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,26.0,20.0,0.0,188.0,9.4,17500.0,3290000.0
2016,16,Michoacán,73,Quiroga,90.0,Pátzcuaro,1.0,Quiroga,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,150.0,69.0,0.0,678.27,9.83,17668.49,11984006.71
2016,16,Michoacán,75,Los Reyes,87.0,Zamora,3.0,Reyes Los,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1370.0,1292.0,0.0,14000.4,10.84,17396.33,243555517.2
2016,16,Michoacán,75,Los Reyes,87.0,Zamora,3.0,Reyes Los,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4308.0,4175.0,0.0,47929.0,11.48,16847.0,807459863.0
2016,16,Michoacán,76,Sahuayo,88.0,Sahuayo,1.0,Venustiano Carranza,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,10.0,10.0,0.0,90.0,9.0,12388.89,1115000.1
2016,16,Michoacán,79,Salvador Escalante,90.0,Pátzcuaro,2.0,Villa Escalante,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,7537.0,6332.0,0.0,80922.96,12.78,16543.08,1338715001.0
2016,16,Michoacán,79,Salvador Escalante,90.0,Pátzcuaro,2.0,Villa Escalante,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,8178.0,7133.0,0.0,75538.47,10.59,16852.0,1272974296.0
2016,16,Michoacán,81,Susupuato,93.0,Zitácuaro,4.0,Zitácuaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,200.0,200.0,0.0,1880.0,9.4,11111.4,20889432.0
2016,16,Michoacán,82,Tacámbaro,90.0,Pátzcuaro,3.0,Tacámbaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,7894.0,7629.0,0.0,96792.3,12.69,16142.04,1562425057.32
2016,16,Michoacán,82,Tacámbaro,90.0,Pátzcuaro,3.0,Tacámbaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6920.0,6670.0,0.0,71369.0,10.7,16452.0,1174162788.0
2016,16,Michoacán,83,Tancítaro,86.0,Uruapan,1.0,Parangaricutiro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3675.0,3675.0,0.0,37262.4,10.14,26638.96,992631581.1
2016,16,Michoacán,83,Tancítaro,86.0,Uruapan,1.0,Parangaricutiro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,18742.0,18742.0,0.0,186880.0,9.97,17948.15,3354150000.0
2016,16,Michoacán,84,Tangamandapio,87.0,Zamora,1.0,Zamora,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,237.0,237.0,0.0,2630.7,11.1,16709.26,43957050.28
2016,16,Michoacán,84,Tangamandapio,87.0,Zamora,1.0,Zamora,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2010.0,2010.0,0.0,22512.0,11.2,16262.82,366108603.8
2016,16,Michoacán,85,Tangancícuaro,87.0,Zamora,2.0,Tangancícuaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,307.0,307.0,0.0,2729.0,8.89,17000.99,46395711.0
2016,16,Michoacán,85,Tangancícuaro,87.0,Zamora,2.0,Tangancícuaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1522.88,1522.88,0.0,15027.21,9.87,16722.15,251287295.5
2016,16,Michoacán,87,Taretan,86.0,Uruapan,2.0,Ziracuaretiro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1205.0,1205.0,0.0,12070.5,10.02,18871.67,227790450.0
2016,16,Michoacán,88,Tarímbaro,91.0,Morelia,3.0,Álvaro Obregón,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,20.0,20.0,0.0,140.0,7.0,16314.29,2284000.6
2016,16,Michoacán,90,Tingambato,86.0,Uruapan,2.0,Ziracuaretiro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,850.0,850.0,0.0,8506.7,10.01,22009.83,187231054.43
2016,16,Michoacán,90,Tingambato,86.0,Uruapan,2.0,Ziracuaretiro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2650.0,2650.0,0.0,26235.0,9.9,16583.82,435076517.7
2016,16,Michoacán,91,Tingüindín,87.0,Zamora,4.0,Cotija,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3014.7,2940.7,0.0,36499.4,12.41,16606.14,606114157.6
2016,16,Michoacán,91,Tingüindín,87.0,Zamora,4.0,Cotija,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2065.0,1987.0,0.0,20823.76,10.48,16247.21,338328001.7
2016,16,Michoacán,94,Tlazazalca,87.0,Zamora,2.0,Tangancícuaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,125.65,125.65,0.0,1019.0,8.11,16196.14,16503866.66
2016,16,Michoacán,95,Tocumbo,87.0,Zamora,4.0,Cotija,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,435.0,395.0,0.0,4818.6,12.2,17124.15,82514423.43
2016,16,Michoacán,95,Tocumbo,87.0,Zamora,4.0,Cotija,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,555.0,496.0,0.0,4960.0,10.0,16828.81,83470897.6
2016,16,Michoacán,97,Turicato,90.0,Pátzcuaro,4.0,Turicato,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,600.0,525.0,0.0,6667.5,12.7,16568.34,110469407.0
2016,16,Michoacán,97,Turicato,90.0,Pátzcuaro,4.0,Turicato,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3860.0,3060.0,0.0,31518.0,10.3,16868.0,531645624.0
2016,16,Michoacán,98,Tuxpan,93.0,Zitácuaro,3.0,Ciudad Hidalgo,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,275.0,275.0,0.0,2392.5,8.7,9744.91,23314697.18
2016,16,Michoacán,98,Tuxpan,93.0,Zitácuaro,3.0,Ciudad Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,62.0,59.0,0.0,389.4,6.6,8264.87,3218340.38
2016,16,Michoacán,99,Tuzantla,92.0,Huetamo,4.0,Tuzantla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,160.0,160.0,0.0,480.0,3.0,17000.0,8160000.0
2016,16,Michoacán,100,Tzintzuntzan,90.0,Pátzcuaro,1.0,Quiroga,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,45.0,20.0,0.0,184.4,9.22,17494.81,3226042.96
2016,16,Michoacán,101,Tzitzio,91.0,Morelia,5.0,Tzitzio,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,30.0,30.0,0.0,180.0,6.0,15898.34,2861701.2
2016,16,Michoacán,102,Uruapan,86.0,Uruapan,1.0,Parangaricutiro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,9980.0,9980.0,0.0,103504.0,10.37,16429.81,1700550680.0
2016,16,Michoacán,102,Uruapan,86.0,Uruapan,1.0,Parangaricutiro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,5116.0,5116.0,0.0,50992.0,9.97,18911.6,964340420.4
2016,16,Michoacán,107,Zacapu,89.0,La Piedad,3.0,Zacapu,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,16,Michoacán,110,Zinapécuaro,91.0,Morelia,4.0,Queréndaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,16,Michoacán,110,Zinapécuaro,91.0,Morelia,4.0,Queréndaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,62.0,50.0,0.0,410.0,8.2,17570.73,7203999.3
2016,16,Michoacán,111,Ziracuaretiro,86.0,Uruapan,2.0,Ziracuaretiro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3165.0,3165.0,0.0,31818.0,10.05,17170.55,546332490.0
2016,16,Michoacán,111,Ziracuaretiro,86.0,Uruapan,2.0,Ziracuaretiro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1160.0,1160.0,0.0,9744.0,8.4,16500.0,160776000.0
2016,16,Michoacán,112,Zitácuaro,93.0,Zitácuaro,4.0,Zitácuaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,547.0,547.0,0.0,5634.1,10.3,10940.91,61642181.03
2016,16,Michoacán,112,Zitácuaro,93.0,Zitácuaro,4.0,Zitácuaro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,779.0,779.0,0.0,7284.75,9.35,10415.45,75873949.39
2016,17,Morelos,7,Cuernavaca,94.0,Zacatepec-Galeana,3.0,Cuernavaca,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,165.0,145.0,0.0,1247.0,8.6,9457.67,11793714.49
2016,17,Morelos,9,Huitzilac,94.0,Zacatepec-Galeana,4.0,Yautepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.4,2.4,0.0,19.68,8.2,8800.0,173184.0
2016,17,Morelos,16,Ocuituco,94.0,Zacatepec-Galeana,5.0,Tetela del Volcán/Yecapixtla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1585.0,1485.0,0.0,12653.0,8.52,9281.52,117439043.31
2016,17,Morelos,17,Puente de Ixtla,94.0,Zacatepec-Galeana,1.0,Galeana,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3.0,3.0,0.0,30.9,10.3,12644.66,390719.99
2016,17,Morelos,20,Tepoztlán,94.0,Zacatepec-Galeana,4.0,Yautepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,52.0,50.0,0.0,415.0,8.3,9915.88,4115090.2
2016,17,Morelos,22,Tetela del Volcán,94.0,Zacatepec-Galeana,5.0,Tetela del Volcán/Yecapixtla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,170.0,90.0,0.0,796.5,8.85,11573.09,9217966.19
2016,17,Morelos,22,Tetela del Volcán,94.0,Zacatepec-Galeana,5.0,Tetela del Volcán/Yecapixtla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1385.0,1280.0,0.0,10626.5,8.3,9464.97,100579462.23
2016,17,Morelos,23,Tlalnepantla,94.0,Zacatepec-Galeana,4.0,Yautepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,248.0,243.0,0.0,1992.6,8.2,9325.0,18580995.0
2016,17,Morelos,24,Tlaltizapán de Zapata,94.0,Zacatepec-Galeana,1.0,Galeana,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.0,2.0,0.0,21.8,10.9,11963.0,260793.4
2016,17,Morelos,26,Tlayacapan,94.0,Zacatepec-Galeana,4.0,Yautepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,75.0,72.0,0.0,604.8,8.4,11729.38,7093929.02
2016,17,Morelos,27,Totolapan,94.0,Zacatepec-Galeana,4.0,Yautepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,108.0,105.0,0.0,840.0,8.0,9498.87,7979050.8
2016,17,Morelos,29,Yautepec,94.0,Zacatepec-Galeana,4.0,Yautepec,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,5.0,5.0,0.0,49.0,9.8,10142.35,496975.15
2016,17,Morelos,29,Yautepec,94.0,Zacatepec-Galeana,4.0,Yautepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,50.4,8.4,10883.33,548519.83
2016,17,Morelos,30,Yecapixtla,94.0,Zacatepec-Galeana,5.0,Tetela del Volcán/Yecapixtla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,16.0,15.0,0.0,132.0,8.8,9975.69,1316791.08
2016,17,Morelos,30,Yecapixtla,94.0,Zacatepec-Galeana,5.0,Tetela del Volcán/Yecapixtla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,407.0,395.0,0.0,2968.5,7.52,9174.79,27235375.74
2016,18,Nayarit,2,Ahuacatlán,97.0,Ahuacatlán,1.0,Ahuacatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,14.0,7.0,0.0,55.3,7.9,11105.07,614110.37
2016,18,Nayarit,3,Amatlán de Cañas,97.0,Ahuacatlán,1.0,Ahuacatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3.0,3.0,0.0,20.7,6.9,10653.62,220529.93
2016,18,Nayarit,3,Amatlán de Cañas,97.0,Ahuacatlán,1.0,Ahuacatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2.0,2.0,0.0,4.8,2.4,5166.67,24800.02
2016,18,Nayarit,4,Compostela,96.0,Compostela,1.0,Peñita de Jaltemba/Las Varas,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,9.5,5.5,0.0,31.9,5.8,8850.0,282315.0
2016,18,Nayarit,4,Compostela,96.0,Compostela,1.0,Peñita de Jaltemba/Las Varas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,13.0,7.0,0.0,37.1,5.3,7965.0,295501.5
2016,18,Nayarit,6,Ixtlán del Río,97.0,Ahuacatlán,1.0,Ahuacatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,10.0,6.0,0.0,44.4,7.4,11754.06,521880.26
2016,18,Nayarit,6,Ixtlán del Río,97.0,Ahuacatlán,1.0,Ahuacatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7.0,7.0,0.0,36.4,5.2,11261.54,409920.06
2016,18,Nayarit,7,Jala,97.0,Ahuacatlán,1.0,Ahuacatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,115.0,50.0,0.0,375.0,7.5,11605.33,4351998.75
2016,18,Nayarit,7,Jala,97.0,Ahuacatlán,1.0,Ahuacatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.5,6.5,0.0,48.5,7.46,11424.53,554089.61
2016,18,Nayarit,8,Xalisco,99.0,Tepic,1.0,San Blas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2377.0,1804.0,0.0,12291.4,6.81,8559.01,105202255.8
2016,18,Nayarit,11,Ruíz,95.0,Santiago Ixcuintla,1.0,Tuxpan,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,31.32,5.22,7687.0,240756.84
2016,18,Nayarit,12,San Blas,99.0,Tepic,1.0,San Blas,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.0,8.0,0.0,112.88,14.11,9374.53,1058196.95
2016,18,Nayarit,12,San Blas,99.0,Tepic,1.0,San Blas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,415.67,410.67,0.0,4796.63,11.68,7454.86,35758205.12
2016,18,Nayarit,13,San Pedro Lagunillas,96.0,Compostela,1.0,Peñita de Jaltemba/Las Varas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,279.0,213.0,0.0,1150.2,5.4,7698.0,8854239.6
2016,18,Nayarit,14,Santa María del Oro,97.0,Ahuacatlán,2.0,Santa María del Oro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,58.8,9.8,11631.63,683939.84
2016,18,Nayarit,14,Santa María del Oro,97.0,Ahuacatlán,2.0,Santa María del Oro,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,45.0,45.0,0.0,337.5,7.5,10404.0,3511350.0
2016,18,Nayarit,17,Tepic,99.0,Tepic,1.0,San Blas,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,293.0,278.0,0.0,2746.64,9.88,9353.08,25689543.65
2016,18,Nayarit,17,Tepic,99.0,Tepic,1.0,San Blas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1833.95,1631.95,0.0,11048.3,6.77,8517.14,94099917.86
2016,18,Nayarit,20,Bahía de Banderas,96.0,Compostela,2.0,San Juan de Abajo,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.0,2.0,0.0,12.4,6.2,8824.0,109417.6
2016,19,Nuevo León,4,Allende,102.0,Montemorelos,1.0,Montemorelos,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.8,0.0,0.0,0.0,0.0,0.0,0.0
2016,19,Nuevo León,7,Aramberri,103.0,Galeana,4.0,Aramberri,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,342.3,342.3,0.0,1754.4,5.13,8100.0,14210640.0
2016,19,Nuevo León,8,Bustamante,100.0,Anáhuac,3.0,Sabinas Hidalgo,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,15.7,15.2,0.0,76.0,5.0,10800.0,820800.0
2016,19,Nuevo León,9,Cadereyta Jiménez,102.0,Montemorelos,4.0,Cadereyta Jiménez,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,4.5,4.5,0.0,16.8,3.73,8900.0,149520.0
2016,19,Nuevo León,17,Galeana,103.0,Galeana,1.0,Galeana,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,7.8,7.8,0.0,51.2,6.56,8200.0,419840.0
2016,19,Nuevo León,24,General Zaragoza,103.0,Galeana,4.0,Aramberri,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,70.0,70.0,0.0,343.0,4.9,7950.0,2726850.0
2016,19,Nuevo León,43,Rayones,102.0,Montemorelos,1.0,Montemorelos,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,198.0,198.0,0.0,640.0,3.23,9418.75,6028000.0
2016,19,Nuevo León,44,Sabinas Hidalgo,100.0,Anáhuac,3.0,Sabinas Hidalgo,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,32.0,31.5,0.0,170.1,5.4,11200.0,1905120.0
2016,19,Nuevo León,48,Santa Catarina,101.0,Apodaca,5.0,Apodaca,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,0.7,0.7,0.0,1.2,1.71,9400.0,11280.0
2016,19,Nuevo León,51,Villaldama,100.0,Anáhuac,3.0,Sabinas Hidalgo,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,5.1,5.1,0.0,16.32,3.2,11500.0,187680.0
2016,20,Oaxaca,3,Asunción Cacalotepec,108.0,Sierra Juárez,3.0,Ayutla/Mixe,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,28.75,20.0,0.0,75.0,3.75,11990.0,899250.0
2016,20,Oaxaca,4,Asunción Cuyotepeji,104.0,Huajuapan de León,1.0,Huajuapan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.0,1.0,0.0,6.2,6.2,11180.65,69320.03
2016,20,Oaxaca,19,Concepción Pápalo,109.0,Cañada,2.0,Cuicatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,31.5,28.5,0.0,71.74,2.52,7498.79,537963.51
2016,20,Oaxaca,23,Cuilápam de Guerrero,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,5.0,4.0,0.0,23.12,5.78,22704.64,524931.28
2016,20,Oaxaca,24,Cuyamecalco Villa de Zaragoza,109.0,Cañada,2.0,Cuicatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,6.5,0.0,0.0,0.0,0.0,0.0,0.0
2016,20,Oaxaca,24,Cuyamecalco Villa de Zaragoza,109.0,Cañada,2.0,Cuicatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,19.0,19.0,0.0,53.39,2.81,7363.39,393131.53
2016,20,Oaxaca,27,Chiquihuitlán de Benito Juárez,109.0,Cañada,2.0,Cuicatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,8.25,8.25,0.0,22.64,2.74,7451.69,168706.3
2016,20,Oaxaca,28,Heroica Ciudad de Ejutla de Crespo,105.0,Valles Centrales,3.0,Miahuatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,25.0,15.0,0.0,93.45,6.23,19671.2,1838273.64
2016,20,Oaxaca,29,Eloxochitlán de Flores Magón,109.0,Cañada,3.0,Huautla de Jiménez,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4.0,4.0,0.0,12.22,3.06,4774.41,58343.29
2016,20,Oaxaca,31,Tamazulápam del Espíritu Santo,108.0,Sierra Juárez,3.0,Ayutla/Mixe,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,72.25,45.0,0.0,171.45,3.81,12024.43,2061588.52
2016,20,Oaxaca,38,Villa Hidalgo,108.0,Sierra Juárez,2.0,Villa Alta,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1.5,1.0,0.0,4.17,4.17,11201.22,46709.09
2016,20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,104.0,Huajuapan de León,1.0,Huajuapan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3.5,2.0,0.0,11.2,5.6,11200.0,125440.0
2016,20,Oaxaca,40,Huautepec,109.0,Cañada,3.0,Huautla de Jiménez,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4.0,4.0,0.0,11.89,2.97,4889.74,58139.01
2016,20,Oaxaca,41,Huautla de Jiménez,109.0,Cañada,3.0,Huautla de Jiménez,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,29.5,17.0,0.0,50.36,2.96,5891.6,296701.0
2016,20,Oaxaca,42,Ixtlán de Juárez,108.0,Sierra Juárez,1.0,Ixtlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,9.0,9.0,0.0,32.85,3.65,11091.78,364364.97
2016,20,Oaxaca,45,Magdalena Apasco,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1.0,1.0,0.0,5.85,5.85,23110.52,135196.54
2016,20,Oaxaca,48,Magdalena Mixtepec,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,20,Oaxaca,58,Mazatlán Villa de Flores,109.0,Cañada,3.0,Huautla de Jiménez,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,133.0,131.0,0.0,471.59,3.6,7568.05,3569014.81
2016,20,Oaxaca,58,Mazatlán Villa de Flores,109.0,Cañada,3.0,Huautla de Jiménez,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,92.0,79.0,0.0,218.77,2.77,6295.66,1377301.98
2016,20,Oaxaca,84,San Agustín Etla,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,6.5,5.5,0.0,31.08,5.65,22350.21,694644.53
2016,20,Oaxaca,89,San Andrés Dinicuiti,104.0,Huajuapan de León,1.0,Huajuapan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,4.0,4.0,0.0,23.0,5.75,11196.52,257519.96
2016,20,Oaxaca,98,San Andrés Teotilálpam,109.0,Cañada,2.0,Cuicatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,19.0,19.0,0.0,49.89,2.63,8461.8,422159.2
2016,20,Oaxaca,104,San Antonino El Alto,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,6.5,0.0,0.0,0.0,0.0,0.0,0.0
2016,20,Oaxaca,108,San Antonio Huitepec,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,15.0,7.0,0.0,40.95,5.85,21101.5,864106.43
2016,20,Oaxaca,123,San Bernardo Mixtepec,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,12.5,0.0,0.0,0.0,0.0,0.0,0.0
