TIPO,ANIO,MES,TARIFA,UMED,PAIS_O_D,CANTIDAD,VAL_MNX,VAL_USD,ESTATUS_CIFRA,ESTATUS
Exportaciones,2022,01-12,804400100,Kg,ZYA,5255721.0,211786017.0,10632690.0,Disponible,Cifras Ajustadas.
Importaciones,2022,01-12,80440,Kg,,,,,Confidencial,Cifras Ajustadas.
Importaciones,2022,01-12,80440,Kg,PER,,,,Confidencial,Cifras Ajustadas.
Importaciones,2022,01-12,8044001,Kg,,,,,Confidencial,Cifras Ajustadas.
Importaciones,2022,01-12,8044001,Kg,PER,,,,Confidencial,Cifras Ajustadas.
Importaciones,2022,01-12,804400100,Kg,,,,,Confidencial,Cifras Ajustadas.
Importaciones,2022,01-12,804400100,Kg,PER,,,,Confidencial,Cifras Ajustadas.
Exportaciones,2023,01-12,80440,Kg,,1313818585.0,56047826248.0,3153401774.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,ARE,3281232.0,139703680.0,7863134.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,ARG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,AUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,BEL,1160142.0,43154100.0,2329594.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,BHR,645787.0,28033437.0,1577233.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,BLZ,81781.0,3614869.0,204096.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,CAN,87101302.0,3828131272.0,216699584.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,CHE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,CHN,1805619.0,67283112.0,3678983.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,CRI,7778521.0,316009614.0,17633132.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,CUB,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,DEU,889893.0,35723092.0,2068065.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,ESP,53005582.0,1914872372.0,103209529.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,FRA,6029571.0,236005503.0,13053251.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,GBR,2115042.0,82666783.0,4578934.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,GTM,1146112.0,48372092.0,2712471.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,HKG,1136036.0,46295211.0,2571610.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,HND,13213806.0,553132274.0,31050701.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,ITA,1276343.0,48574844.0,2639516.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,JPN,43832127.0,1856923885.0,104177953.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,KOR,2510182.0,95268773.0,5238981.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,KWT,727931.0,30170009.0,1685270.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,MYS,120189.0,4169061.0,222857.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,NZL,24360.0,1044369.0,59672.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,QAT,20319.0,862215.0,49534.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,SAU,614118.0,25299847.0,1418416.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,SGP,365969.0,13969986.0,761565.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,SLV,17709554.0,740489056.0,41442630.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,TUR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,URY,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,USA,1061672232.0,45651562273.0,2573196187.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,80440,Kg,ZYA,3798695.0,169992589.0,9595967.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,,1313818585.0,56047826248.0,3153401774.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,ARE,3281232.0,139703680.0,7863134.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,ARG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,AUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,BEL,1160142.0,43154100.0,2329594.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,BHR,645787.0,28033437.0,1577233.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,BLZ,81781.0,3614869.0,204096.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,CAN,87101302.0,3828131272.0,216699584.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,CHE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,CHN,1805619.0,67283112.0,3678983.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,CRI,7778521.0,316009614.0,17633132.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,CUB,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,DEU,889893.0,35723092.0,2068065.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,ESP,53005582.0,1914872372.0,103209529.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,FRA,6029571.0,236005503.0,13053251.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,GBR,2115042.0,82666783.0,4578934.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,GTM,1146112.0,48372092.0,2712471.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,HKG,1136036.0,46295211.0,2571610.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,HND,13213806.0,553132274.0,31050701.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,ITA,1276343.0,48574844.0,2639516.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,JPN,43832127.0,1856923885.0,104177953.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,KOR,2510182.0,95268773.0,5238981.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,KWT,727931.0,30170009.0,1685270.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,MYS,120189.0,4169061.0,222857.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,NZL,24360.0,1044369.0,59672.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,QAT,20319.0,862215.0,49534.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,SAU,614118.0,25299847.0,1418416.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,SGP,365969.0,13969986.0,761565.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,SLV,17709554.0,740489056.0,41442630.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,TUR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,URY,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,USA,1061672232.0,45651562273.0,2573196187.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,8044001,Kg,ZYA,3798695.0,169992589.0,9595967.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,,1313818585.0,56047826248.0,3153401774.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,ARE,3281232.0,139703680.0,7863134.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,ARG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,AUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,BEL,1160142.0,43154100.0,2329594.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,BHR,645787.0,28033437.0,1577233.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,BLZ,81781.0,3614869.0,204096.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,CAN,87101302.0,3828131272.0,216699584.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,CHE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,CHN,1805619.0,67283112.0,3678983.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,CRI,7778521.0,316009614.0,17633132.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,CUB,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,DEU,889893.0,35723092.0,2068065.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,ESP,53005582.0,1914872372.0,103209529.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,FRA,6029571.0,236005503.0,13053251.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,GBR,2115042.0,82666783.0,4578934.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,GTM,1146112.0,48372092.0,2712471.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,HKG,1136036.0,46295211.0,2571610.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,HND,13213806.0,553132274.0,31050701.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,ITA,1276343.0,48574844.0,2639516.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,JPN,43832127.0,1856923885.0,104177953.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,KOR,2510182.0,95268773.0,5238981.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,KWT,727931.0,30170009.0,1685270.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,MYS,120189.0,4169061.0,222857.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,NZL,24360.0,1044369.0,59672.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,QAT,20319.0,862215.0,49534.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,SAU,614118.0,25299847.0,1418416.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,SGP,365969.0,13969986.0,761565.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,SLV,17709554.0,740489056.0,41442630.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,TUR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,URY,,,,Confidencial,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,USA,1061672232.0,45651562273.0,2573196187.0,Disponible,Cifras Definitivas.
Exportaciones,2023,01-12,804400100,Kg,ZYA,3798695.0,169992589.0,9595967.0,Disponible,Cifras Definitivas.
