Year,Month ID,Month,Flow ID,Flow,Continent ID,Continent,País / Región ID,País / Región,HS6 ID,HS6,Trade Value
"2013","201310","2013-10","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","348992"
"2013","201310","2013-10","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1702719"
"2013","201310","2013-10","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","1551"
"2013","201310","2013-10","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","572770"
"2013","201310","2013-10","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","6930497"
"2013","201310","2013-10","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1421968"
"2013","201310","2013-10","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","559173"
"2013","201310","2013-10","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1116711"
"2013","201310","2013-10","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2351969"
"2013","201310","2013-10","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","109001351"
"2013","201311","2013-11","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","299671"
"2013","201311","2013-11","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","103110"
"2013","201311","2013-11","2","Exportaciones","as","Asia","isr","Israel","2080440","Aguacates Frescos o Secos","4"
"2013","201311","2013-11","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9298496"
"2013","201311","2013-11","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","17171"
"2013","201311","2013-11","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","37052"
"2013","201311","2013-11","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","192013"
"2013","201311","2013-11","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1767100"
"2013","201311","2013-11","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","851"
"2013","201311","2013-11","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","150441"
"2013","201311","2013-11","2","Exportaciones","eu","Europa","rus","Rusia","2080440","Aguacates Frescos o Secos","39766"
"2013","201311","2013-11","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","5364317"
"2013","201311","2013-11","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1032452"
"2013","201311","2013-11","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","352662"
"2013","201311","2013-11","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","985539"
"2013","201311","2013-11","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","7154"
"2013","201311","2013-11","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1888796"
"2013","201311","2013-11","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","85811016"
"2013","201311","2013-11","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","25536"
"2013","201312","2013-12","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","332220"
"2013","201312","2013-12","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","162238"
"2013","201312","2013-12","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","6439578"
"2013","201312","2013-12","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","17385"
"2013","201312","2013-12","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","133233"
"2013","201312","2013-12","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","733640"
"2013","201312","2013-12","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","767"
"2013","201312","2013-12","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","4806791"
"2013","201312","2013-12","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1023316"
"2013","201312","2013-12","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","448745"
"2013","201312","2013-12","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1058514"
"2013","201312","2013-12","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","6492"
"2013","201312","2013-12","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2196236"
"2013","201312","2013-12","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","94269673"
"2014","201401","2014-01","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","322239"
"2014","201401","2014-01","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","35057"
"2014","201401","2014-01","2","Exportaciones","as","Asia","isr","Israel","2080440","Aguacates Frescos o Secos","5"
"2014","201401","2014-01","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","10439661"
"2014","201401","2014-01","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","19088"
"2014","201401","2014-01","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","42784"
"2014","201401","2014-01","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","171270"
"2014","201401","2014-01","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","684372"
"2014","201401","2014-01","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","633"
"2014","201401","2014-01","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","41821"
"2014","201401","2014-01","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","6822005"
"2014","201401","2014-01","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1683022"
"2014","201401","2014-01","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","412078"
"2014","201401","2014-01","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1560345"
"2014","201401","2014-01","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2236121"
"2014","201401","2014-01","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","117618776"
"2014","201402","2014-02","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","227253"
"2014","201402","2014-02","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","107068"
"2014","201402","2014-02","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","8611814"
"2014","201402","2014-02","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","51299"
"2014","201402","2014-02","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","125592"
"2014","201402","2014-02","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","338021"
"2014","201402","2014-02","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","849060"
"2014","201402","2014-02","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","34456"
"2014","201402","2014-02","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","251184"
"2014","201402","2014-02","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","5039238"
"2014","201402","2014-02","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1691326"
"2014","201402","2014-02","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","450348"
"2014","201402","2014-02","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1228279"
"2014","201402","2014-02","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2119936"
"2014","201402","2014-02","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","90017896"
"2014","201403","2014-03","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","1220"
"2014","201403","2014-03","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","537409"
"2014","201403","2014-03","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","170174"
"2014","201403","2014-03","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9372929"
"2014","201403","2014-03","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","1220"
"2014","201403","2014-03","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","34489"
"2014","201403","2014-03","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","237575"
"2014","201403","2014-03","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","72262"
"2014","201403","2014-03","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","962371"
"2014","201403","2014-03","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","96706"
"2014","201403","2014-03","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","233146"
"2014","201403","2014-03","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","7275953"
"2014","201403","2014-03","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","2168972"
"2014","201403","2014-03","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","427995"
"2014","201403","2014-03","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1356143"
"2014","201403","2014-03","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1611048"
"2014","201403","2014-03","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","123356559"
"2014","201404","2014-04","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","940927"
"2014","201404","2014-04","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9383838"
"2014","201404","2014-04","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","40948"
"2014","201404","2014-04","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","36259"
"2014","201404","2014-04","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","148332"
"2014","201404","2014-04","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","680"
"2014","201404","2014-04","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","103596"
"2014","201404","2014-04","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","7376676"
"2014","201404","2014-04","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1651803"
"2014","201404","2014-04","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","611676"
"2014","201404","2014-04","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","824776"
"2014","201404","2014-04","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","705157"
"2014","201404","2014-04","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","121309100"
"2014","201404","2014-04","2","Exportaciones","sa","América del Sur","per","Perú","2080440","Aguacates Frescos o Secos","58174"
"2014","201405","2014-05","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","631105"
"2014","201405","2014-05","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","12138687"
"2014","201405","2014-05","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","40994"
"2014","201405","2014-05","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","4"
"2014","201405","2014-05","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","612"
"2014","201405","2014-05","2","Exportaciones","eu","Europa","irl","Irlanda","2080440","Aguacates Frescos o Secos","83"
"2014","201405","2014-05","2","Exportaciones","eu","Europa","swe","Suecia","2080440","Aguacates Frescos o Secos","4"
"2014","201405","2014-05","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","6600657"
"2014","201405","2014-05","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","2273429"
"2014","201405","2014-05","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","423569"
"2014","201405","2014-05","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","617278"
"2014","201405","2014-05","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","512504"
"2014","201405","2014-05","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","91893296"
"2014","201406","2014-06","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","244538"
"2014","201406","2014-06","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","44774"
"2014","201406","2014-06","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","8818062"
"2014","201406","2014-06","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","34005"
"2014","201406","2014-06","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","1355"
"2014","201406","2014-06","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","5355500"
"2014","201406","2014-06","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1368641"
"2014","201406","2014-06","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","360127"
"2014","201406","2014-06","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","351707"
"2014","201406","2014-06","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","649215"
"2014","201406","2014-06","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","90889919"
"2014","201407","2014-07","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","358315"
"2014","201407","2014-07","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","11409769"
"2014","201407","2014-07","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","2"
"2014","201407","2014-07","2","Exportaciones","eu","Europa","swe","Suecia","2080440","Aguacates Frescos o Secos","2"
"2014","201407","2014-07","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","5428602"
"2014","201407","2014-07","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1682436"
"2014","201407","2014-07","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","442053"
"2014","201407","2014-07","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","455595"
"2014","201407","2014-07","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","841942"
"2014","201407","2014-07","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","67118226"
"2014","201408","2014-08","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","1096230"
"2014","201408","2014-08","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","83086"
"2014","201408","2014-08","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9924497"
"2014","201408","2014-08","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","25143"
"2014","201408","2014-08","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","49063"
"2014","201408","2014-08","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","89716"
"2014","201408","2014-08","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","232646"
"2014","201408","2014-08","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","5304029"
"2014","201408","2014-08","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1449344"
"2014","201408","2014-08","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","232520"
"2014","201408","2014-08","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","252484"
"2014","201408","2014-08","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","823855"
"2014","201408","2014-08","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","69258887"
"2014","201409","2014-09","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","594666"
"2014","201409","2014-09","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","299339"
"2014","201409","2014-09","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","10145749"
"2014","201409","2014-09","2","Exportaciones","as","Asia","mys","Malasia","2080440","Aguacates Frescos o Secos","4816"
"2014","201409","2014-09","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","27000"
"2014","201409","2014-09","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","100928"
"2014","201409","2014-09","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","631149"
"2014","201409","2014-09","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1475722"
"2014","201409","2014-09","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","353"
"2014","201409","2014-09","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","545309"
"2014","201409","2014-09","2","Exportaciones","eu","Europa","rus","Rusia","2080440","Aguacates Frescos o Secos","57"
"2014","201409","2014-09","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","8169626"
"2014","201409","2014-09","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1857801"
"2014","201409","2014-09","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","665008"
"2014","201409","2014-09","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","538126"
"2014","201409","2014-09","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1979553"
"2014","201409","2014-09","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","141655120"
"2014","201410","2014-10","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","1062934"
"2014","201410","2014-10","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","306206"
"2014","201410","2014-10","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9809237"
"2014","201410","2014-10","2","Exportaciones","as","Asia","mys","Malasia","2080440","Aguacates Frescos o Secos","1295"
"2014","201410","2014-10","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","23071"
"2014","201410","2014-10","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","81400"
"2014","201410","2014-10","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","1211891"
"2014","201410","2014-10","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","3010240"
"2014","201410","2014-10","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","691865"
"2014","201410","2014-10","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","6196092"
"2014","201410","2014-10","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1407580"
"2014","201410","2014-10","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","413465"
"2014","201410","2014-10","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","921080"
"2014","201410","2014-10","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1917905"
"2014","201410","2014-10","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","115712959"
"2014","201411","2014-11","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","862005"
"2014","201411","2014-11","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","178696"
"2014","201411","2014-11","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","7515312"
"2014","201411","2014-11","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","1758493"
"2014","201411","2014-11","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","3991516"
"2014","201411","2014-11","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","2030"
"2014","201411","2014-11","2","Exportaciones","eu","Europa","ita","Italia","2080440","Aguacates Frescos o Secos","19714"
"2014","201411","2014-11","2","Exportaciones","eu","Europa","mco","Mónaco","2080440","Aguacates Frescos o Secos","78856"
"2014","201411","2014-11","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","628264"
"2014","201411","2014-11","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","6481495"
"2014","201411","2014-11","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1277129"
"2014","201411","2014-11","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","401754"
"2014","201411","2014-11","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1194556"
"2014","201411","2014-11","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2428336"
"2014","201411","2014-11","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","107783673"
"2014","201411","2014-11","2","Exportaciones","sa","América del Sur","chl","Chile","2080440","Aguacates Frescos o Secos","35844"
"2014","201412","2014-12","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","1954592"
"2014","201412","2014-12","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","511677"
"2014","201412","2014-12","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","8829722"
"2014","201412","2014-12","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","49895"
"2014","201412","2014-12","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","708808"
"2014","201412","2014-12","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","2266765"
"2014","201412","2014-12","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","4900"
"2014","201412","2014-12","2","Exportaciones","eu","Europa","ita","Italia","2080440","Aguacates Frescos o Secos","640"
"2014","201412","2014-12","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","224226"
"2014","201412","2014-12","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","6466458"
"2014","201412","2014-12","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1073945"
"2014","201412","2014-12","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","206996"
"2014","201412","2014-12","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","861919"
"2014","201412","2014-12","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1187338"
"2014","201412","2014-12","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","125879824"
"2015","201501","2015-01","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","1130125"
"2015","201501","2015-01","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","265372"
"2015","201501","2015-01","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9146034"
"2015","201501","2015-01","2","Exportaciones","as","Asia","mys","Malasia","2080440","Aguacates Frescos o Secos","40"
"2015","201501","2015-01","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","733"
"2015","201501","2015-01","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","207223"
"2015","201501","2015-01","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1427606"
"2015","201501","2015-01","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","1552"
"2015","201501","2015-01","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","107930"
"2015","201501","2015-01","2","Exportaciones","na","América del Norte","abw","Aruba","2080440","Aguacates Frescos o Secos","38824"
"2015","201501","2015-01","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","7501065"
"2015","201501","2015-01","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","2200232"
"2015","201501","2015-01","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","570426"
"2015","201501","2015-01","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1722328"
"2015","201501","2015-01","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2697019"
"2015","201501","2015-01","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","146673775"
"2015","201502","2015-02","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","1899105"
"2015","201502","2015-02","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","156312"
"2015","201502","2015-02","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","8346596"
"2015","201502","2015-02","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","78384"
